Orthogroup	Duplications (all)	Duplications (50% support)
OG0013123	1	1
OG0013124	1	1
OG0013125	2	2
OG0013126	1	1
OG0013127	1	1
OG0013128	1	1
OG0013129	1	1
OG0013130	1	1
OG0013131	1	1
OG0013132	1	1
OG0013133	1	1
OG0013134	1	1
OG0013135	1	1
OG0013136	1	1
OG0013137	1	1
OG0013138	1	1
OG0013139	2	2
OG0013140	2	2
OG0013141	4	4
OG0013142	1	1
OG0013143	1	1
OG0013144	1	1
OG0013145	1	1
OG0013146	1	1
OG0013147	1	1
OG0013148	1	1
OG0013149	1	1
OG0013150	1	1
OG0013151	1	1
OG0013152	1	1
OG0013153	1	1
OG0013154	1	1
OG0013155	1	1
OG0013156	4	4
OG0013157	1	1
OG0013158	1	1
OG0013159	1	1
OG0013160	1	1
OG0013161	4	4
OG0013162	1	1
OG0013163	1	1
OG0013164	4	4
OG0013165	1	1
OG0013166	1	1
OG0013167	2	2
OG0013168	1	1
OG0013169	1	1
OG0013170	1	1
OG0013171	2	2
OG0013172	1	1
OG0013173	1	1
OG0013174	1	1
OG0013175	1	1
OG0013176	1	1
OG0013177	1	1
OG0013178	1	1
OG0013179	1	1
OG0013180	1	1
OG0013181	1	1
OG0013182	1	1
OG0013183	1	1
OG0013184	1	1
OG0013185	1	1
OG0013186	1	1
OG0013187	1	1
OG0013188	1	1
OG0013189	1	1
OG0013190	1	1
OG0013191	1	1
OG0013192	1	1
OG0013193	1	1
OG0013194	1	1
OG0013195	1	1
OG0013196	1	1
OG0013197	1	1
OG0013198	1	1
OG0013199	1	1
OG0013200	1	1
OG0013201	1	1
OG0013202	2	2
OG0013203	1	1
OG0013204	1	1
OG0013205	1	1
OG0013206	1	1
OG0013207	1	1
OG0013208	1	1
OG0013209	1	1
OG0013210	1	1
OG0013211	1	1
OG0013212	1	1
OG0013213	2	2
OG0013214	1	1
OG0013215	1	1
OG0013216	1	1
OG0013217	1	1
OG0013218	1	1
OG0013219	4	4
OG0013220	1	1
OG0013221	1	1
OG0013222	1	1
OG0013223	1	1
OG0013224	1	1
OG0013225	2	2
OG0013226	1	1
OG0013227	3	3
OG0013228	1	1
OG0013229	1	1
OG0013230	1	1
OG0013231	1	1
OG0013232	1	1
OG0013233	1	1
OG0013234	3	3
OG0013235	1	1
OG0013236	3	3
OG0013237	2	2
OG0013238	1	1
OG0013239	1	1
OG0013240	1	1
OG0013241	1	1
OG0013242	1	1
OG0013243	1	1
OG0013244	1	1
OG0013245	4	4
OG0013246	1	1
OG0013247	3	3
OG0013248	1	1
OG0013249	1	1
OG0013250	1	1
OG0013251	1	1
OG0013252	1	1
OG0013253	1	1
OG0013254	1	1
OG0013255	1	1
OG0013256	1	1
OG0013257	1	1
OG0013258	1	1
OG0013259	4	4
OG0013260	1	1
OG0013261	1	1
OG0013262	1	1
OG0013263	1	1
OG0013264	4	4
OG0013265	1	1
OG0013266	1	1
OG0013267	1	1
OG0013268	1	1
OG0013269	4	4
OG0013270	1	1
OG0013271	1	1
OG0013272	1	1
OG0013273	1	1
OG0013274	3	3
OG0013275	1	1
OG0013276	1	1
OG0013277	1	1
OG0013278	1	1
OG0013279	1	1
OG0013280	1	1
OG0013281	1	1
OG0013282	1	1
OG0013283	1	1
OG0013284	4	4
OG0013285	1	1
OG0013286	1	1
OG0013287	1	1
OG0013288	1	1
OG0013289	1	1
OG0013290	1	1
OG0013291	1	1
OG0013292	1	1
OG0013293	1	1
OG0013294	1	1
OG0013295	1	1
OG0013296	1	1
OG0013297	1	1
OG0013298	2	2
OG0013299	1	1
OG0013300	1	1
OG0013301	1	1
OG0013302	1	1
OG0013303	1	1
OG0013304	1	1
OG0013305	1	1
OG0013306	3	3
OG0013307	2	2
OG0013308	1	1
OG0013309	4	4
OG0013310	1	1
OG0013311	1	1
OG0013312	2	2
OG0013313	4	4
OG0013314	1	1
OG0013315	1	1
OG0013316	2	2
OG0013317	1	1
OG0013318	1	1
OG0013319	1	1
OG0013320	1	1
OG0013321	1	1
OG0013322	1	1
OG0013323	1	1
OG0013324	1	1
OG0013325	1	1
OG0013326	1	1
OG0013327	1	1
OG0013328	1	1
OG0013329	4	4
OG0013330	1	1
OG0013331	1	1
OG0013332	1	1
OG0013333	1	1
OG0013334	1	1
OG0013335	4	4
OG0013336	1	1
OG0013337	1	1
OG0013338	1	1
OG0013339	1	1
OG0013340	2	2
OG0013341	1	1
OG0013342	2	2
OG0013343	1	1
OG0013344	4	4
OG0013345	1	1
OG0013346	1	1
OG0013347	1	1
OG0013348	1	1
OG0013349	1	1
OG0013350	1	1
OG0013351	2	2
OG0013352	4	4
OG0013353	1	1
OG0013354	1	1
OG0013355	1	1
OG0013356	2	2
OG0013357	1	1
OG0013358	1	1
OG0013359	1	1
OG0013360	3	3
OG0013361	2	2
OG0013362	1	1
OG0013363	1	1
OG0013364	3	3
OG0013365	1	1
OG0013366	1	1
OG0013367	1	1
OG0013368	1	1
OG0013369	3	3
OG0013370	1	1
OG0013371	1	1
OG0013372	1	1
OG0013373	1	1
OG0013374	1	1
OG0013375	1	1
OG0013376	2	2
OG0013377	1	1
OG0013378	4	4
OG0013379	1	1
OG0013380	1	1
OG0013381	1	1
OG0013382	1	1
OG0013383	2	2
OG0013384	4	4
OG0013385	1	1
OG0013386	1	1
OG0013387	1	1
OG0013388	3	3
OG0013389	3	3
OG0013390	1	1
OG0013391	1	1
OG0013392	1	1
OG0013393	1	1
OG0013394	4	4
OG0013395	1	1
OG0013396	1	1
OG0013397	1	1
OG0013398	1	1
OG0013399	1	1
OG0013400	2	2
OG0013401	4	4
OG0013402	1	1
OG0013403	1	1
OG0013404	2	2
OG0013405	1	1
OG0013406	2	2
OG0013407	1	1
OG0013408	1	1
OG0013409	2	2
OG0013410	1	1
OG0013411	1	1
OG0013412	1	1
OG0013413	1	1
OG0013414	1	1
OG0013415	1	1
OG0013416	1	1
OG0013417	1	1
OG0013418	1	1
OG0013419	1	1
OG0013420	4	4
OG0013421	1	1
OG0013422	1	1
OG0013423	1	1
OG0013424	1	1
OG0013425	2	2
OG0013426	1	1
OG0013427	2	2
OG0013428	1	1
OG0013429	1	1
OG0013430	1	1
OG0013431	2	2
OG0013432	1	1
OG0013433	1	1
OG0013434	1	1
OG0013435	1	1
OG0013436	1	1
OG0013437	1	1
OG0013438	1	1
OG0013439	2	2
OG0013440	1	1
OG0013441	1	1
OG0013442	1	1
OG0013443	1	1
OG0013444	1	1
OG0013445	1	1
OG0013446	1	1
OG0013447	1	1
OG0013448	1	1
OG0013449	1	1
OG0013450	1	1
OG0013451	1	1
OG0013452	1	1
OG0013453	2	2
OG0013454	1	1
OG0013455	1	1
OG0013456	1	1
OG0013457	1	1
OG0013458	1	1
OG0013459	1	1
OG0013460	3	3
OG0013461	1	1
OG0013462	1	1
OG0013463	1	1
OG0013464	1	1
OG0013465	1	1
OG0013466	1	1
OG0013467	1	1
OG0013468	4	4
OG0013469	1	1
OG0013470	4	4
OG0013471	1	1
OG0013472	1	1
OG0013473	1	1
OG0013474	1	1
OG0013475	3	3
OG0013476	4	4
OG0013477	1	1
OG0013478	1	1
OG0013479	1	1
OG0013480	3	3
OG0013481	1	1
OG0013482	4	4
OG0013483	2	2
OG0013484	2	2
OG0013485	3	3
OG0013486	1	1
OG0013487	1	1
OG0013488	4	4
OG0013489	1	1
OG0013490	1	1
OG0013491	1	1
OG0013492	1	1
OG0013493	4	4
OG0013494	4	4
OG0013495	1	1
OG0013496	2	2
OG0013497	1	1
OG0013498	1	1
OG0013499	2	2
OG0013500	1	1
OG0013501	1	1
OG0013502	1	1
OG0013503	1	1
OG0013504	1	1
OG0013505	1	1
OG0013506	2	2
OG0013507	1	1
OG0013508	1	1
OG0013509	1	1
OG0013510	1	1
OG0013511	1	1
OG0013512	4	4
OG0013513	1	1
OG0013514	1	1
OG0013515	2	2
OG0013516	1	1
OG0013517	2	2
OG0013518	1	1
OG0013519	1	1
OG0013520	1	1
OG0013521	1	1
OG0013522	1	1
OG0013523	1	1
OG0013524	2	2
OG0013525	1	1
OG0013526	1	1
OG0013527	1	1
OG0013528	1	1
OG0013529	1	1
OG0013530	1	1
OG0013531	1	1
OG0013532	1	1
OG0013533	1	1
OG0013534	1	1
OG0013535	1	1
OG0013536	1	1
OG0013537	1	1
OG0013538	1	1
OG0013539	1	1
OG0013540	2	2
OG0013541	1	1
OG0013542	1	1
OG0013543	1	1
OG0013544	1	1
OG0013545	2	2
OG0013546	1	1
OG0013547	1	1
OG0013548	1	1
OG0013549	1	1
OG0013550	1	1
OG0013551	1	1
OG0013552	1	1
OG0013553	1	1
OG0013554	1	1
OG0013555	1	1
OG0013556	1	1
OG0013557	4	4
OG0013558	1	1
OG0013559	1	1
OG0013560	1	1
OG0013561	1	1
OG0013562	1	1
OG0013563	1	1
OG0013564	1	1
OG0013565	1	1
OG0013566	1	1
OG0013567	3	3
OG0013568	2	2
OG0013569	1	1
OG0013570	1	1
OG0013571	3	3
OG0013572	1	1
OG0013573	1	1
OG0013574	1	1
OG0013575	1	1
OG0013576	1	1
OG0013577	1	1
OG0013578	1	1
OG0013579	1	1
OG0013580	1	1
OG0013581	1	1
OG0013582	1	1
OG0013583	1	1
OG0013584	2	2
OG0013585	1	1
OG0013586	1	1
OG0013587	1	1
OG0013588	3	3
OG0013589	1	1
OG0013590	1	1
OG0013591	1	1
OG0013592	1	1
OG0013593	1	1
OG0013594	1	1
OG0013595	1	1
OG0013596	1	1
OG0013597	1	1
OG0013598	1	1
OG0013599	1	1
OG0013600	1	1
OG0013601	2	2
OG0013602	1	1
OG0013603	2	2
OG0013604	1	1
OG0013605	1	1
OG0013606	1	1
OG0013607	1	1
OG0013608	1	1
OG0013609	1	1
OG0013610	1	1
OG0013611	2	2
OG0013612	1	1
OG0013613	1	1
OG0013614	1	1
OG0013615	1	1
OG0013616	1	1
OG0013617	1	1
OG0013618	1	1
OG0013619	1	1
OG0013620	1	1
OG0013621	1	1
OG0013622	1	1
OG0013623	1	1
OG0013624	1	1
OG0013625	2	2
OG0013626	1	1
OG0013627	1	1
OG0013628	1	1
OG0013629	1	1
OG0013630	1	1
OG0013631	1	1
OG0013632	1	1
OG0013633	1	1
OG0013634	3	3
OG0013635	1	1
OG0013636	1	1
OG0013637	1	1
OG0013638	1	1
OG0013639	1	1
OG0013640	1	1
OG0013641	1	1
OG0013642	1	1
OG0013643	1	1
OG0013644	1	1
OG0013645	1	1
OG0013646	4	4
OG0013647	1	1
OG0013648	1	1
OG0013649	1	1
OG0013650	1	1
OG0013651	1	1
OG0013652	1	1
OG0013653	1	1
OG0013654	1	1
OG0013655	1	1
OG0013656	1	1
OG0013657	1	1
OG0013658	1	1
OG0013659	1	1
OG0013660	1	1
OG0013661	1	1
OG0013662	1	1
OG0013663	1	1
OG0013664	1	1
OG0013665	1	1
OG0013666	1	1
OG0013667	1	1
OG0013668	4	4
OG0013669	1	1
OG0013670	1	1
OG0013671	1	1
OG0013672	1	1
OG0013673	1	1
OG0013674	1	1
OG0013675	1	1
OG0013676	1	1
OG0013677	1	1
OG0013678	1	1
OG0013679	1	1
OG0013680	1	1
OG0013681	1	1
OG0013682	1	1
OG0013683	1	1
OG0013684	1	1
OG0013685	4	4
OG0013686	1	1
OG0013687	1	1
OG0013688	1	1
OG0013689	1	1
OG0013690	1	1
OG0013691	1	1
OG0013692	1	1
OG0013693	1	1
OG0013694	1	1
OG0013695	1	1
OG0013696	1	1
OG0013697	1	1
OG0013698	1	1
OG0013699	1	1
OG0013700	1	1
OG0013701	1	1
OG0013702	1	1
OG0013703	2	2
OG0013704	1	1
OG0013705	1	1
OG0013706	1	1
OG0013707	1	1
OG0013708	1	1
OG0013709	1	1
OG0013710	1	1
OG0013711	1	1
OG0013712	1	1
OG0013713	1	1
OG0013714	1	1
OG0013715	1	1
OG0013716	1	1
OG0013717	1	1
OG0013718	1	1
OG0013719	1	1
OG0013720	1	1
OG0013721	1	1
OG0013722	1	1
OG0013723	1	1
OG0013724	1	1
OG0013725	1	1
OG0013726	1	1
OG0013727	1	1
OG0013728	1	1
OG0013729	1	1
OG0013730	1	1
OG0013731	1	1
OG0013732	1	1
OG0013733	1	1
OG0013734	1	1
OG0013735	1	1
OG0013736	1	1
OG0013737	4	4
OG0013738	1	1
OG0013739	1	1
OG0013740	1	1
OG0013741	1	1
OG0013742	1	1
OG0013743	1	1
OG0013744	1	1
OG0013745	1	1
OG0013746	1	1
OG0013747	1	1
OG0013748	1	1
OG0013749	1	1
OG0013750	1	1
OG0013751	1	1
OG0013752	1	1
OG0013753	1	1
OG0013754	2	2
OG0013755	1	1
OG0013756	1	1
OG0013757	1	1
OG0013758	1	1
OG0013759	1	1
OG0013760	1	1
OG0013761	1	1
OG0013762	1	1
OG0013763	2	2
OG0013764	1	1
OG0013765	1	1
OG0013766	1	1
OG0013767	1	1
OG0013768	1	1
OG0013769	1	1
OG0013770	1	1
OG0013771	3	3
OG0013772	3	3
OG0013773	1	1
OG0013774	1	1
OG0013775	1	1
OG0013776	2	2
OG0013777	1	1
OG0013778	1	1
OG0013779	1	1
OG0013780	1	1
OG0013781	1	1
OG0013782	1	1
OG0013783	1	1
OG0013784	1	1
OG0013785	1	1
OG0013786	1	1
OG0013787	1	1
OG0013788	1	1
OG0013789	1	1
OG0013790	1	1
OG0013791	1	1
OG0013792	1	1
OG0013793	1	1
OG0013794	1	1
OG0013795	1	1
OG0013796	1	1
OG0013797	1	1
OG0013798	1	1
OG0013799	2	2
OG0013800	1	1
OG0013801	1	1
OG0013802	1	1
OG0013803	1	1
OG0013804	1	1
OG0013805	2	2
OG0013806	1	1
OG0013807	1	1
OG0013808	1	1
OG0013809	1	1
OG0013810	1	1
OG0013811	1	1
OG0013812	1	1
OG0013813	1	1
OG0013814	2	2
OG0013815	1	1
OG0013816	1	1
OG0013817	3	3
OG0013818	1	1
OG0013819	1	1
OG0013820	1	1
OG0013821	2	2
OG0013822	4	4
OG0013823	1	1
OG0013824	1	1
OG0013825	1	1
OG0013826	1	1
OG0013827	1	1
OG0013828	1	1
OG0013829	3	3
OG0013830	1	1
OG0013831	1	1
OG0013832	1	1
OG0013833	1	1
OG0013834	1	1
OG0013835	2	2
OG0013836	2	2
OG0013837	1	1
OG0013838	1	1
OG0013839	4	4
OG0013840	1	1
OG0013841	1	1
OG0013842	1	1
OG0013843	1	1
OG0013844	1	1
OG0013845	1	1
OG0013846	1	1
OG0013847	2	2
OG0013848	1	1
OG0013849	1	1
OG0013850	1	1
OG0013851	1	1
OG0013852	3	3
OG0013853	1	1
OG0013854	1	1
OG0013855	1	1
OG0013856	1	1
OG0013857	1	1
OG0013858	1	1
OG0013859	1	1
OG0013860	1	1
OG0013861	1	1
OG0013862	1	1
OG0013863	1	1
OG0013864	1	1
OG0013865	1	1
OG0013866	1	1
OG0013867	1	1
OG0013868	1	1
OG0013869	1	1
OG0013870	1	1
OG0013871	4	4
OG0013872	1	1
OG0013873	2	2
OG0013874	1	1
OG0013875	1	1
OG0013876	1	1
OG0013877	1	1
OG0013878	1	1
OG0013879	3	3
OG0013880	1	1
OG0013881	1	1
OG0013882	1	1
OG0013883	1	1
OG0013884	1	1
OG0013885	1	1
OG0013886	2	2
OG0013887	3	3
OG0013888	1	1
OG0013889	2	2
OG0013890	1	1
OG0013891	1	1
OG0013892	1	1
OG0013893	1	1
OG0013894	1	1
OG0013895	1	1
OG0013896	1	1
OG0013897	1	1
OG0013898	1	1
OG0013899	1	1
OG0013900	1	1
OG0013901	1	1
OG0013902	1	1
OG0013903	1	1
OG0013904	2	2
OG0013905	1	1
OG0013906	1	1
OG0013907	1	1
OG0013908	1	1
OG0013909	1	1
OG0013910	1	1
OG0013911	1	1
OG0013912	1	1
OG0013913	1	1
OG0013914	2	2
OG0013915	2	2
OG0013916	1	1
OG0013917	2	2
OG0013918	3	3
OG0013919	1	1
OG0013920	1	1
OG0013921	1	1
OG0013922	1	1
OG0013923	1	1
OG0013924	1	1
OG0013925	1	1
OG0013926	1	1
OG0013927	1	1
OG0013928	1	1
OG0013929	1	1
OG0013930	1	1
OG0013931	1	1
OG0013932	1	1
OG0013933	1	1
OG0013934	1	1
OG0013935	1	1
OG0013936	1	1
OG0013937	1	1
OG0013938	2	2
OG0013939	3	3
OG0013940	2	2
OG0013941	1	1
OG0013942	1	1
OG0013943	1	1
OG0013944	1	1
OG0013945	1	1
OG0013946	1	1
OG0013947	1	1
OG0013948	2	2
OG0013949	1	1
OG0013950	1	1
OG0013951	1	1
OG0013952	1	1
OG0013953	1	1
OG0013954	1	1
OG0013955	1	1
OG0013956	1	1
OG0013957	1	1
OG0013958	1	1
OG0013959	1	1
OG0013960	1	1
OG0013961	1	1
OG0013962	3	3
OG0013963	1	1
OG0013964	2	2
OG0013965	4	4
OG0013966	1	1
OG0013967	3	3
OG0013968	3	3
OG0013969	1	1
OG0013970	1	1
OG0013971	1	1
OG0013972	1	1
OG0013973	1	1
OG0013974	2	2
OG0013975	1	1
OG0013976	1	1
OG0013977	1	1
OG0013978	4	4
OG0013979	1	1
OG0013980	1	1
OG0013981	2	2
OG0013982	2	2
OG0013983	1	1
OG0013984	1	1
OG0013985	4	4
OG0013986	1	1
OG0013987	1	1
OG0013988	1	1
OG0013989	1	1
OG0013990	1	1
OG0013991	1	1
OG0013992	4	4
OG0013993	1	1
OG0013994	1	1
OG0013995	1	1
OG0013996	1	1
OG0013997	1	1
OG0013998	1	1
OG0013999	3	3
OG0014000	1	1
OG0014001	1	1
OG0014002	1	1
OG0014003	1	1
OG0014004	1	1
OG0014005	1	1
OG0014006	1	1
OG0014007	1	1
OG0014008	1	1
OG0014009	2	2
OG0014010	1	1
OG0014011	1	1
OG0014012	1	1
OG0014013	1	1
OG0014014	1	1
OG0014015	1	1
OG0014016	1	1
OG0014017	1	1
OG0014018	1	1
OG0014019	1	1
OG0014020	1	1
OG0014021	1	1
OG0014022	2	2
OG0014023	1	1
OG0014024	2	2
OG0014025	1	1
OG0014026	3	3
OG0014027	1	1
OG0014028	1	1
OG0014029	1	1
OG0014030	1	1
OG0014031	1	1
OG0014032	1	1
OG0014033	1	1
OG0014034	1	1
OG0014035	1	1
OG0014036	1	1
OG0014037	1	1
OG0014038	1	1
OG0014039	1	1
OG0014040	1	1
OG0014041	1	1
OG0014042	1	1
OG0014043	2	2
OG0014044	1	1
OG0014045	1	1
OG0014046	1	1
OG0014047	1	1
OG0014048	1	1
OG0014049	1	1
OG0014050	1	1
OG0014051	1	1
OG0014052	1	1
OG0014053	1	1
OG0014054	1	1
OG0014055	1	1
OG0014056	2	2
OG0014057	1	1
OG0014058	1	1
OG0014059	1	1
OG0014060	0	0
OG0014061	1	1
OG0014062	2	2
OG0014063	2	2
OG0014064	1	1
OG0014065	1	1
OG0014066	1	1
OG0014067	1	1
OG0014068	1	1
OG0014069	1	1
OG0014070	1	1
OG0014071	1	1
OG0014072	1	1
OG0014073	1	1
OG0014074	1	1
OG0014075	1	1
OG0014076	1	1
OG0014077	1	1
OG0014078	1	1
OG0014079	1	1
OG0014080	1	1
OG0014081	1	1
OG0014082	3	3
OG0014083	1	1
OG0014084	2	2
OG0014085	1	1
OG0014086	1	1
OG0014087	1	1
OG0014088	1	1
OG0014089	1	1
OG0014090	2	2
OG0014091	1	1
OG0014092	1	1
OG0014093	1	1
OG0014094	1	1
OG0014095	3	3
OG0014096	1	1
OG0014097	1	1
OG0014098	2	2
OG0014099	1	1
OG0014100	1	1
OG0014101	1	1
OG0014102	1	1
OG0014103	1	1
OG0014104	1	1
OG0014105	1	1
OG0014106	1	1
OG0014107	1	1
OG0014108	1	1
OG0014109	1	1
OG0014110	1	1
OG0014111	1	1
OG0014112	1	1
OG0014113	1	1
OG0014114	1	1
OG0014115	1	1
OG0014116	1	1
OG0014117	1	1
OG0014118	1	1
OG0014119	1	1
OG0014120	1	1
OG0014121	1	1
OG0014122	1	1
OG0014123	1	1
OG0014124	1	1
OG0014125	1	1
OG0014126	1	1
OG0014127	1	1
OG0014128	1	1
OG0014129	2	2
OG0014130	3	3
OG0014131	1	1
OG0014132	1	1
OG0014133	1	1
OG0014134	1	1
OG0014135	1	1
OG0014136	1	1
OG0014137	1	1
OG0014138	1	1
OG0014139	1	1
OG0014140	4	4
OG0014141	1	1
OG0014142	0	0
OG0014143	1	1
OG0014144	1	1
OG0014145	1	1
OG0014146	1	1
OG0014147	1	1
OG0014148	1	1
OG0014149	1	1
OG0014150	1	1
OG0014151	1	1
OG0014152	1	1
OG0014153	1	1
OG0014154	1	1
OG0014155	2	2
OG0014156	0	0
OG0014157	1	1
OG0014158	1	1
OG0014159	1	1
OG0014160	1	1
OG0014161	1	1
OG0014162	1	1
OG0014163	4	4
OG0014164	1	1
OG0014165	1	1
OG0014166	1	1
OG0014167	1	1
OG0014168	3	3
OG0014169	1	1
OG0014170	1	1
OG0014171	4	4
OG0014172	1	1
OG0014173	1	1
OG0014174	2	2
OG0014175	1	1
OG0014176	3	3
OG0014177	1	1
OG0014178	1	1
OG0014179	1	1
OG0014180	4	4
OG0014181	2	2
OG0014182	1	1
OG0014183	1	1
OG0014184	1	1
OG0014185	1	1
OG0014186	1	1
OG0014187	1	1
OG0014188	1	1
OG0014189	1	1
OG0014190	1	1
OG0014191	1	1
OG0014192	1	1
OG0014193	4	4
OG0014194	1	1
OG0014195	1	1
OG0014196	2	2
OG0014197	1	1
OG0014198	1	1
OG0014199	1	1
OG0014200	1	1
OG0014201	1	1
OG0014202	1	1
OG0014203	1	1
OG0014204	3	3
OG0014205	1	1
OG0014206	4	4
OG0014207	1	1
OG0014208	1	1
OG0014209	1	1
OG0014210	1	1
OG0014211	1	1
OG0014212	1	1
OG0014213	1	1
OG0014214	1	1
OG0014215	1	1
OG0014216	2	2
OG0014217	1	1
OG0014218	1	1
OG0014219	1	1
OG0014220	1	1
OG0014221	1	1
OG0014222	1	1
OG0014223	1	1
OG0014224	1	1
OG0014225	4	4
OG0014226	2	2
OG0014227	1	1
OG0014228	1	1
OG0014229	1	1
OG0014230	2	2
OG0014231	2	2
OG0014232	2	2
OG0014233	4	4
OG0014234	1	1
OG0014235	1	1
OG0014236	1	1
OG0014237	1	1
OG0014238	4	4
OG0014239	1	1
OG0014240	1	1
OG0014241	1	1
OG0014242	2	2
OG0014243	1	1
OG0014244	1	1
OG0014245	1	1
OG0014246	2	2
OG0014247	3	3
OG0014248	1	1
OG0014249	2	2
OG0014250	1	1
OG0014251	1	1
OG0014252	1	1
OG0014253	1	1
OG0014254	1	1
OG0014255	1	1
OG0014256	1	1
OG0014257	1	1
OG0014258	4	4
OG0014259	1	1
OG0014260	1	1
OG0014261	1	1
OG0014262	1	1
OG0014263	1	1
OG0014264	1	1
OG0014265	1	1
OG0014266	1	1
OG0014267	2	2
OG0014268	1	1
OG0014269	1	1
OG0014270	1	1
OG0014271	1	1
OG0014272	1	1
OG0014273	1	1
OG0014274	1	1
OG0014275	2	2
OG0014276	1	1
OG0014277	1	1
OG0014278	1	1
OG0014279	1	1
OG0014280	1	1
OG0014281	1	1
OG0014282	1	1
OG0014283	1	1
OG0014284	1	1
OG0014285	1	1
OG0014286	1	1
OG0014287	1	1
OG0014288	1	1
OG0014289	1	1
OG0014290	1	1
OG0014291	1	1
OG0014292	1	1
OG0014293	1	1
OG0014294	2	2
OG0014295	1	1
OG0014296	2	2
OG0014297	1	1
OG0014298	1	1
OG0014299	4	4
OG0014300	1	1
OG0014301	1	1
OG0014302	1	1
OG0014303	1	1
OG0014304	1	1
OG0014305	1	1
OG0014306	1	1
OG0014307	1	1
OG0014308	2	2
OG0014309	2	2
OG0014310	1	1
OG0014311	2	2
OG0014312	1	1
OG0014313	1	1
OG0014314	1	1
OG0014315	1	1
OG0014316	1	1
OG0014317	1	1
OG0014318	1	1
OG0014319	1	1
OG0014320	1	1
OG0014321	2	2
OG0014322	1	1
OG0014323	1	1
OG0014324	1	1
OG0014325	1	1
OG0014326	1	1
OG0014327	1	1
OG0014328	2	2
OG0014329	1	1
OG0014330	1	1
OG0014331	1	1
OG0014332	1	1
OG0014333	1	1
OG0014334	1	1
OG0014335	1	1
OG0014336	2	2
OG0014337	1	1
OG0014338	1	1
OG0014339	2	2
OG0014340	1	1
OG0014341	1	1
OG0014342	1	1
OG0014343	1	1
OG0014344	2	2
OG0014345	2	2
OG0014346	1	1
OG0014347	1	1
OG0014348	1	1
OG0014349	1	1
OG0014350	1	1
OG0014351	2	2
OG0014352	1	1
OG0014353	2	2
OG0014354	1	1
OG0014355	1	1
OG0014356	1	1
OG0014357	2	2
OG0014358	1	1
OG0014359	1	1
OG0014360	1	1
OG0014361	1	1
OG0014362	1	1
OG0014363	2	2
OG0014364	1	1
OG0014365	2	2
OG0014366	2	2
OG0014367	1	1
OG0014368	1	1
OG0014369	1	1
OG0014370	1	1
OG0014371	1	1
OG0014372	1	1
OG0014373	3	3
OG0014374	4	4
OG0014375	1	1
OG0014376	1	1
OG0014377	1	1
OG0014378	1	1
OG0014379	1	1
OG0014380	1	1
OG0014381	2	2
OG0014382	1	1
OG0014383	1	1
OG0014384	1	1
OG0014385	1	1
OG0014386	1	1
OG0014387	1	1
OG0014388	1	1
OG0014389	1	1
OG0014390	1	1
OG0014391	1	1
OG0014392	1	1
OG0014393	1	1
OG0014394	2	2
OG0014395	1	1
OG0014396	1	1
OG0014397	1	1
OG0014398	1	1
OG0014399	1	1
OG0014400	1	1
OG0014401	3	3
OG0014402	1	1
OG0014403	1	1
OG0014404	1	1
OG0014405	1	1
OG0014406	1	1
OG0014407	1	1
OG0014408	1	1
OG0014409	1	1
OG0014410	1	1
OG0014411	1	1
OG0014412	1	1
OG0014413	1	1
OG0014414	1	1
OG0014415	1	1
OG0014416	1	1
OG0014417	1	1
OG0014418	1	1
OG0014419	1	1
OG0014420	1	1
OG0014421	1	1
OG0014422	1	1
OG0014423	1	1
OG0014424	1	1
OG0014425	1	1
OG0014426	1	1
OG0014427	1	1
OG0014428	1	1
OG0014429	2	2
OG0014430	1	1
OG0014431	1	1
OG0014432	1	1
OG0014433	1	1
OG0014434	1	1
OG0014435	2	2
OG0014436	1	1
OG0014437	1	1
OG0014438	1	1
OG0014439	1	1
OG0014440	1	1
OG0014441	1	1
OG0014442	1	1
OG0014443	1	1
OG0014444	1	1
OG0014445	1	1
OG0014446	1	1
OG0014447	1	1
OG0014448	1	1
OG0014449	1	1
OG0014450	1	1
OG0014451	1	1
OG0014452	1	1
OG0014453	2	2
OG0014454	1	1
OG0014455	1	1
OG0014456	1	1
OG0014457	1	1
OG0014458	1	1
OG0014459	3	3
OG0014460	2	2
OG0014461	1	1
OG0014462	1	1
OG0014463	1	1
OG0014464	1	1
OG0014465	1	1
OG0014466	1	1
OG0014467	1	1
OG0014468	1	1
OG0014469	1	1
OG0014470	1	1
OG0014471	1	1
OG0014472	1	1
OG0014473	1	1
OG0014474	1	1
OG0014475	1	1
OG0014476	1	1
OG0014477	1	1
OG0014478	1	1
OG0014479	1	1
OG0014480	1	1
OG0014481	1	1
OG0014482	1	1
OG0014483	1	1
OG0014484	1	1
OG0014485	1	1
OG0014486	2	2
OG0014487	1	1
OG0014488	1	1
OG0014489	1	1
OG0014490	3	3
OG0014491	1	1
OG0014492	1	1
OG0014493	1	1
OG0014494	1	1
OG0014495	1	1
OG0014496	1	1
OG0014497	1	1
OG0014498	1	1
OG0014499	2	2
OG0014500	1	1
OG0014501	1	1
OG0014502	2	2
OG0014503	1	1
OG0014504	1	1
OG0014505	1	1
OG0014506	1	1
OG0014507	1	1
OG0014508	1	1
OG0014509	1	1
OG0014510	1	1
OG0014511	1	1
OG0014512	2	2
OG0014513	3	3
OG0014514	2	2
OG0014515	1	1
OG0014516	1	1
OG0014517	2	2
OG0014518	1	1
OG0014519	2	2
